school,user_uid,item_id,item_name,submission,n_attempts,rowsum_recv,rowsum_poss,submission_grade,classification,flag
Central Florida Preparatory School,124865992,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93859323,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,3.00,9.00,8.00,matches_neither,""
Central Florida Preparatory School,116903205,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,13.00,6.00,matches_neither,""
Central Florida Preparatory School,131833911,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,6.00,8.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866003,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,4.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443778,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,5.00,7.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600395,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,1.00,3.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,117468529,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,1.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93860113,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,3.00,12.00,10.00,matches_neither,""
Central Florida Preparatory School,124865976,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,12.00,7.00,matches_neither,""
Central Florida Preparatory School,138600381,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,0.00,5.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,123599621,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,4.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833906,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,5.00,7.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,7.00,18.00,9.00,matches_neither,""
Central Florida Preparatory School,124292912,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,5.00,17.00,6.00,matches_neither,""
Central Florida Preparatory School,138600380,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,13.00,18.00,15.00,matches_neither,""
Central Florida Preparatory School,131942373,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,10.00,13.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,9.00,19.00,10.00,matches_neither,""
Central Florida Preparatory School,131942370,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,16.00,17.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,84456629,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,11.00,18.00,13.00,matches_neither,""
Central Florida Preparatory School,138600376,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,13.00,14.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,13.00,14.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,7.00,19.00,8.00,matches_neither,""
Central Florida Preparatory School,138600393,8326856475,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE),1,2,15.00,17.00,17.00,matches_neither,""
Central Florida Preparatory School,116907520,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,7.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,103685335,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,5.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,0.00,3.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292912,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,9.00,7.00,matches_neither,""
Central Florida Preparatory School,113307131,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,2.00,6.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600393,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,2.00,5.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,2.00,9.00,8.00,matches_neither,""
Central Florida Preparatory School,131942361,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,0.00,4.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,1.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600396,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,10.00,13.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720286,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,3.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134825450,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,9.00,9.00,matches_neither,""
Central Florida Preparatory School,131942373,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,3.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133182402,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942370,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,1.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600380,8352495237,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE),1,2,7.00,12.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8288332885,Topic 9: The Media and You: Find Accurate Information,1,2,5.00,15.00,9.00,matches_neither,""
Central Florida Preparatory School,131833913,8288339726,Topic 9: The Media and You: Find Accurate Information,1,2,1.00,2.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8288339726,Topic 9: The Media and You: Find Accurate Information,1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865976,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,1.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903205,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866003,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600395,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,8.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865998,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,116903209,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,5.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,74260688,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131837770,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,116903219,8368249539,Topic 9 The Reconstruction Era,1,2,3.00,11.00,10.00,matches_neither,""
Central Florida Preparatory School,138600392,8368249539,Topic 9 The Reconstruction Era,1,2,1.00,13.00,6.00,matches_neither,""
Central Florida Preparatory School,116903191,8368249539,Topic 9 The Reconstruction Era,1,2,2.00,9.00,8.00,matches_neither,""
Central Florida Preparatory School,117468530,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,123599621,8368256753,Topic 9 The Reconstruction Era,1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865992,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865996,8368256753,Topic 9 The Reconstruction Era,1,2,1.00,10.00,9.00,matches_neither,""
Central Florida Preparatory School,138948896,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,131833911,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600381,8368256753,Topic 9 The Reconstruction Era,1,2,1.00,6.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833906,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,117468529,8368256753,Topic 9 The Reconstruction Era,1,2,0.00,9.00,8.00,matches_neither,""
Central Florida Preparatory School,93859323,8368249539,Topic 9 The Reconstruction Era,1,2,0.00,14.00,6.00,matches_neither,""
Central Florida Preparatory School,138600391,7963937400,Unit 1 Part 1,1,2,2.00,25.00,6.00,matches_neither,""
Central Florida Preparatory School,138792244,7963936946,Unit 1 Part 1,1,2,0.00,20.00,10.00,matches_neither,""
Central Florida Preparatory School,131942351,7963934901,Unit 1 Part 1,1,2,1.00,11.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133182402,7963934901,Unit 1 Part 1,1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,7963936946,Unit 1 Part 1,1,2,0.00,7.00,23.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600385,7963936946,Unit 1 Part 1,1,2,0.00,25.00,5.00,matches_neither,""
Central Florida Preparatory School,138600387,7963934901,Unit 1 Part 1,1,2,0.00,20.00,9.00,matches_neither,""
Central Florida Preparatory School,138600400,7963936946,Unit 1 Part 1,1,2,0.00,21.00,9.00,matches_neither,""
Central Florida Preparatory School,116907520,7963936200,Unit 1 Part 1,1,2,0.00,9.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600397,7963934901,Unit 1 Part 1,1,2,5.00,16.00,15.00,matches_neither,""
Central Florida Preparatory School,109443531,7963936946,Unit 1 Part 1,1,2,0.00,21.00,9.00,matches_neither,""
Central Florida Preparatory School,124865996,7963939073,Unit1 Part 1,1,2,2.00,17.00,10.00,matches_neither,""
Central Florida Preparatory School,117468529,7963939073,Unit1 Part 1,2,2,3.00,19.00,9.00,matches_neither,""
Central Florida Preparatory School,125369131,8088414126,Unit 2 Benchmark: Technology In Our World,1,2,3.00,7.00,6.00,matches_neither,""
Central Florida Preparatory School,138600398,8102312134,Unit 2 Part 1,1,2,3.00,15.00,8.00,matches_neither,""
Central Florida Preparatory School,138600382,8102312134,Unit 2 Part 1,1,2,4.00,25.00,5.00,matches_neither,""
Central Florida Preparatory School,138792244,8102310648,Unit 2 Part 1,1,2,2.00,15.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,84456633,8102310357,Unit 2 Part 1,1,2,4.00,19.00,12.00,matches_neither,""
Central Florida Preparatory School,93987215,8102310357,Unit 2 Part 1,1,2,2.00,11.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942359,8102310357,Unit 2 Part 1,1,2,4.00,22.00,8.00,matches_neither,""
Central Florida Preparatory School,112187638,8102310357,Unit 2 Part 1,1,2,1.00,2.00,25.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8102310161,Unit 2 Part 1,1,2,7.00,13.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8102310648,Unit 2 Part 1,2,2,1.00,8.00,24.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948896,8102313694,Unit 2 Part 1,1,2,4.00,11.00,22.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903190,8102310648,Unit 2 Part 1,1,2,1.00,15.00,13.00,matches_neither,""
Central Florida Preparatory School,131942373,8102310161,Unit 2 Part 1,1,2,1.00,5.00,22.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865992,8102313694,Unit 2 Part 1,1,2,3.00,12.00,20.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600383,8102310357,Unit 2 Part 1,1,2,0.00,4.00,24.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,125369158,8087303194,Unit 3 Benchmark Test: Objects in the Sky,1,2,2.00,5.00,5.00,matches_neither,""
Central Florida Preparatory School,138506887,8087303194,Unit 3 Benchmark Test: Objects in the Sky,1,2,0.00,8.00,2.00,matches_neither,""
Central Florida Preparatory School,131833908,8255776872,Unit 3 Part 1,1,2,1.00,10.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8255776872,Unit 3 Part 1,1,2,2.00,20.00,11.00,matches_neither,""
Central Florida Preparatory School,131833913,8255775972,Unit 3 Part 1,1,2,4.00,6.00,22.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942339,8255770520,Unit 3 Part 1,2,2,1.00,9.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8255776872,Unit 3 Part 1,1,2,2.00,19.00,12.00,matches_neither,""
Central Florida Preparatory School,84456629,8255770103,Unit 3 Part 1,1,2,2.00,3.00,24.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720366,8255770520,Unit 3 Part 1,1,2,0.00,15.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600400,8255775972,Unit 3 Part 1,1,2,1.00,11.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600386,8255770520,Unit 3 Part 1,1,2,0.00,9.00,20.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,112187638,8255770520,Unit 3 Part 1,1,2,1.00,19.00,12.00,matches_neither,""
Central Florida Preparatory School,113307131,8255770103,Unit 3 Part 1,1,2,5.00,22.00,10.00,matches_neither,""
Central Florida Preparatory School,116903216,8255776872,Unit 3 Part 1,1,2,6.00,17.00,14.00,matches_neither,""
Central Florida Preparatory School,116903190,8255775972,Unit 3 Part 1,1,2,0.00,8.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833927,8255776872,Unit 3 Part 1,1,2,3.00,11.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903189,8255770520,Unit 3 Part 1,1,2,4.00,13.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948899,8255775972,Unit 3 Part 1,1,2,1.00,18.00,12.00,matches_neither,""
Central Florida Preparatory School,138600376,8255770103,Unit 3 Part 1,1,2,3.00,12.00,22.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8352493441,Unit 4 Part 1,1,2,1.00,14.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109348739,8352493877,Unit 4 Part 1,1,2,1.00,17.00,14.00,matches_neither,""
Central Florida Preparatory School,95718931,8352493877,Unit 4 Part 1,1,2,0.00,21.00,7.00,matches_neither,""
Central Florida Preparatory School,138600380,8352493441,Unit 4 Part 1,1,2,2.00,3.00,27.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600383,8352493877,Unit 4 Part 1,1,2,1.00,8.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116907520,8352493877,Unit 4 Part 1,1,2,0.00,23.00,7.00,matches_neither,""
Central Florida Preparatory School,95720366,8352493877,Unit 4 Part 1,1,2,0.00,8.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903218,8352493441,Unit 4 Part 1,1,2,1.00,18.00,13.00,matches_neither,""
Central Florida Preparatory School,84456633,8352493877,Unit 4 Part 1,1,2,0.00,10.00,20.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600393,8352493441,Unit 4 Part 1,1,2,1.00,15.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600375,8352493877,Unit 4 Part 1,2,2,0.00,2.00,27.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134825450,8352493441,Unit 4 Part 1,1,2,0.00,11.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,84456634,8352493877,Unit 4 Part 1,1,2,0.00,17.00,12.00,matches_neither,""
Central Florida Preparatory School,138600386,8352493877,Unit 4 Part 1,1,2,0.00,4.00,26.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8352493441,Unit 4 Part 1,1,2,12.00,14.00,22.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,103685335,8352493441,Unit 4 Part 1,1,2,1.00,10.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113307131,8352493441,Unit 4 Part 1,1,2,0.00,17.00,12.00,matches_neither,""
Central Florida Preparatory School,124292910,8352493442,Unit 4 Part 2,1,2,0.00,3.00,2.00,matches_neither,""
Central Florida Preparatory School,124866004,8352493442,Unit 4 Part 2,1,2,0.00,2.00,2.00,matches_neither,""
Central Florida Preparatory School,138600383,8352493878,Unit 4 Part 2,1,2,0.00,1.00,3.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942373,8352493442,Unit 4 Part 2,1,2,2.00,3.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132358972,7891731481,Unit 5 Benchmark Test: Matter,1,2,0.00,1.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138506883,7891731481,Unit 5 Benchmark Test: Matter,1,2,2.00,6.00,6.00,matches_neither,""
Central Florida Preparatory School,125369167,7891731481,Unit 5 Benchmark Test: Matter,1,2,8.00,9.00,9.00,matches_neither,""
Central Florida Preparatory School,104541345,7795974019,Unit 8 Test: Forces and Motion,1,2,6.00,9.00,7.00,matches_neither,""
Central Florida Preparatory School,132358906,7795974019,Unit 8 Test: Forces and Motion,1,2,5.00,8.00,7.00,matches_neither,""
Central Florida Preparatory School,130408281,7795974019,Unit 8 Test: Forces and Motion,1,2,1.00,2.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109678881,7795974019,Unit 8 Test: Forces and Motion,1,2,4.00,6.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118931489,8337316233,Weather Wise: Mod 6 Weekly Assessment: Week 1,1,2,1.00,1.00,3.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955435,7928760621,Chapter 14 Test: Measurement,4,4,1.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955435,7928760621,Chapter 14 Test: Measurement,3,4,1.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955435,7928760621,Chapter 14 Test: Measurement,1,4,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955423,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,1.00,3.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955518,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.50,3.00,11.50,matches_neither,sg_exceeds_row_possible
Crestwell School,139014148,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,5.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955321,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,4.50,9.00,9.50,matches_neither,""
Crestwell School,134955518,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,1.00,3.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138910491,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,2.00,6.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,139014148,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.00,4.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955293,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.00,3.00,12.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955423,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.50,3.00,10.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955421,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,4.00,8.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955421,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,1.50,9.00,6.50,matches_neither,""
Crestwell School,134955321,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,1.00,6.00,7.50,matches_neither,sg_exceeds_row_possible
Crestwell School,138910491,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.00,1.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955530,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,0.50,4.00,11.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955530,8165582446,Chapter 10 Test: Add and Subtract Fractions,1,3,0.00,4.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955348,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,2.00,4.00,13.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955293,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,2.00,7.00,10.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138921987,8165582446,Chapter 10 Test: Add and Subtract Fractions,2,3,5.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,2,3,1.47,4.00,6.97,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,3,3,0.25,4.00,5.17,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,1,3,2.55,6.00,5.55,matches_neither,""
Crestwell School,134955448,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,2,3,0.00,3.00,6.17,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,2,3,0.50,4.00,4.50,matches_neither,""
Crestwell School,134955410,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,3,0.00,2.00,5.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955265,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,2,3,1.00,1.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955410,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,2,3,0.75,3.00,5.75,matches_neither,sg_exceeds_row_possible
Crestwell School,134955448,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,3,0.75,1.00,5.75,matches_neither,sg_exceeds_row_possible
Crestwell School,134955265,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,3,0.75,2.00,5.75,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,2,3,0.50,1.00,5.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,3,0.50,2.00,4.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955400,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,1,3,0.50,3.00,5.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,3,0.33,1.00,5.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,2,3,0.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955352,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,2,3,0.33,1.00,6.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955352,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,1,3,0.00,2.00,4.33,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,7928762361,Chapter 14 Test: Measurement,2,3,0.00,1.00,7.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762361,Chapter 14 Test: Measurement,1,3,1.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955352,7928760621,Chapter 14 Test: Measurement,2,3,6.00,7.00,7.00,matches_neither,""
Crestwell School,134955352,7928760621,Chapter 14 Test: Measurement,1,3,0.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955290,7928762361,Chapter 14 Test: Measurement,2,3,0.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955480,7928762361,Chapter 14 Test: Measurement,1,3,0.00,1.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955349,8374685060,Chapter 15 Test: Time,1,3,0.00,2.00,4.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955349,8374685060,Chapter 15 Test: Time,2,3,0.00,1.00,6.00,matches_neither,sg_exceeds_row_possible
Crestwell School,138820623,8374687049,Chapter 15 Test: Time,2,3,0.50,3.00,5.50,matches_neither,sg_exceeds_row_possible
Crestwell School,138820623,8374687049,Chapter 15 Test: Time,1,3,0.00,2.00,5.50,matches_neither,sg_exceeds_row_possible
Crestwell School,134955307,8086937886,Chapter 6 Test: Multiply Decimals,1,3,0.00,6.00,4.25,matches_neither,""
Crestwell School,134955307,8086937886,Chapter 6 Test: Multiply Decimals,2,3,1.50,7.00,5.50,matches_neither,""
Crestwell School,134955481,8342380774,Module 10 Assessment : Dare to Dream,2,3,1.00,3.00,20.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955481,8342380774,Module 10 Assessment : Dare to Dream,1,3,1.00,2.00,22.00,matches_neither,sg_exceeds_row_possible
Crestwell School,134955313,8235188190,The Big Outdoors: Weekly Assessment: Week 3,1,3,1.00,1.00,11.00,matches_neither,sg_exceeds_row_possible
