school_id,item_id,subject,grade,assessment_type,session,item_name
019eb11c-410a-7ffb-86e6-a0294c669670,7334740404,ELA,Grade 3,Lesson  Assessments,2024-25,Teamwork: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334740466,ELA,Grade 3,Lesson  Assessments,2024-25,Teamwork: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334740525,ELA,Grade 3,Lesson  Assessments,2024-25,Module Assessment: Teamwork
019eb11c-410a-7ffb-86e6-a0294c669670,7334740594,ELA,Grade 3,Lesson  Assessments,2024-25,Animal Behaviors: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334740638,ELA,Grade 3,Lesson  Assessments,2024-25,Animal Behaviors: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334740738,ELA,Grade 3,Lesson  Assessments,2024-25,Module Assessment: Animal Behaviors
019eb11c-410a-7ffb-86e6-a0294c669670,7334740802,ELA,Grade 3,Assessments,2024-25,Make a Difference: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334740849,ELA,Grade 3,Lesson  Assessments,2024-25,Make a Difference: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741201,ELA,Grade 3,Lesson  Assessments,2024-25,What a Character!: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334741242,ELA,Grade 3,Lesson  Assessments,2024-25,What a Character!: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741291,ELA,Grade 3,Lesson  Assessments,2024-25,What a Character!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334741323,ELA,Grade 3,Unit-Chap  Assessments,2024-25,Module Assessment: What a Character!
019eb11c-410a-7ffb-86e6-a0294c669670,7334741415,ELA,Grade 3,Lesson  Assessments,2024-25,Use Your Words: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741458,ELA,Grade 3,Lesson  Assessments,2024-25,Use Your Words: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334741481,ELA,Grade 3,Unit-Chap  Assessments,2024-25,Module Assessment: Use Your Words
019eb11c-410a-7ffb-86e6-a0294c669670,7334741548,ELA,Grade 3,Lesson  Assessments,2024-25,Let Freedom Ring!: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741573,ELA,Grade 3,Lesson  Assessments,2024-25,Let Freedom Ring!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334741602,ELA,Grade 3,Unit-Chap  Assessments,2024-25,Module Assessment: Let Freedom Ring!
019eb11c-410a-7ffb-86e6-a0294c669670,7334741643,ELA,Grade 3,Lesson  Assessments,2024-25,Stories on Stage: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334741689,ELA,Grade 3,Lesson  Assessments,2024-25,Stories on Stage: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741759,ELA,Grade 3,Lesson  Assessments,2024-25,Stories on Stage: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334741824,ELA,Grade 3,Assessments,2024-25,Module Assessment: Stories on Stage
019eb11c-410a-7ffb-86e6-a0294c669670,7334741824,ELA,Grade 3,Lesson  Assessments,2024-25,Module Assessment: Stories on Stage
019eb11c-410a-7ffb-86e6-a0294c669670,7334741890,ELA,Grade 3,Assessments,2024-25,Teamwork: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334741943,ELA,Grade 3,Lesson  Assessments,2024-25,Teamwork: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334741995,ELA,Grade 3,Lesson  Assessments,2024-25,Teamwork: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334742014,ELA,Grade 3,Lesson  Assessments,2024-25,Module Assessment: Teamwork
019eb11c-410a-7ffb-86e6-a0294c669670,7334742058,ELA,Grade 3,Lesson  Assessments,2024-25,Animal Behaviors: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334742089,ELA,Grade 3,Lesson  Assessments,2024-25,Animal Behaviors: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334742163,ELA,Grade 3,Lesson  Assessments,2024-25,Module Assessment: Animal Behaviors
019eb11c-410a-7ffb-86e6-a0294c669670,7334742203,ELA,Grade 3,Assessments,2024-25,Make a Difference: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334742226,ELA,Grade 3,Lesson  Assessments,2024-25,Make a Difference: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334763605,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334763645,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334763691,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334763725,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: What Makes Us Who We Are?
019eb11c-410a-7ffb-86e6-a0294c669670,7334763794,ELA,Grade 4,Lesson  Assessments,2024-25,Come to Your Senses: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334763815,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: Come to Your Senses
019eb11c-410a-7ffb-86e6-a0294c669670,7334763834,ELA,Grade 4,Lesson  Assessments,2024-25,Rise to the Occasion: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334763885,ELA,Grade 4,Lesson  Assessments,2024-25,Rise to the Occasion: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334763912,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: Rise to the Occasion
019eb11c-410a-7ffb-86e6-a0294c669670,7334763941,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334763959,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334763991,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764022,ELA,Grade 4,Assessments,2024-25,Module Assessment: Heroic Feats
019eb11c-410a-7ffb-86e6-a0294c669670,7334764054,ELA,Grade 4,Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764071,ELA,Grade 4,Lesson  Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764092,ELA,Grade 4,Lesson  Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764116,ELA,Grade 4,Lesson  Assessments,2024-25,Module Assessment: Art Everywhere
019eb11c-410a-7ffb-86e6-a0294c669670,7334764139,ELA,Grade 4,Lesson  Assessments,2024-25,Marvels of Nature: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764162,ELA,Grade 4,Lesson  Assessments,2024-25,Marvels of Nature: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764203,ELA,Grade 4,Lesson  Assessments,2024-25,Module Assessment: Marvels of Nature
019eb11c-410a-7ffb-86e6-a0294c669670,7334764229,ELA,Grade 4,Assessments,2024-25,Tricksters and Tall Tales: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764472,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764483,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764498,ELA,Grade 4,Lesson  Assessments,2024-25,What Makes Us Who We Are?: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764503,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: What Makes Us Who We Are?
019eb11c-410a-7ffb-86e6-a0294c669670,7334764520,ELA,Grade 4,Lesson  Assessments,2024-25,Come to Your Senses: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764546,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: Come to Your Senses
019eb11c-410a-7ffb-86e6-a0294c669670,7334764553,ELA,Grade 4,Lesson  Assessments,2024-25,Rise to the Occasion: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764578,ELA,Grade 4,Lesson  Assessments,2024-25,Rise to the Occasion: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764602,ELA,Grade 4,Unit-Chap  Assessments,2024-25,Module Assessment: Rise to the Occasion
019eb11c-410a-7ffb-86e6-a0294c669670,7334764637,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764660,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764682,ELA,Grade 4,Lesson  Assessments,2024-25,Heroic Feats: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764702,ELA,Grade 4,Assessments,2024-25,Module Assessment: Heroic Feats
019eb11c-410a-7ffb-86e6-a0294c669670,7334764745,ELA,Grade 4,Lesson  Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764781,ELA,Grade 4,Lesson  Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764832,ELA,Grade 4,Lesson  Assessments,2024-25,Art Everywhere: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7334764855,ELA,Grade 4,Lesson  Assessments,2024-25,Module Assessment: Art Everywhere
019eb11c-410a-7ffb-86e6-a0294c669670,7334764880,ELA,Grade 4,Lesson  Assessments,2024-25,Marvels of Nature: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7334764899,ELA,Grade 4,Lesson  Assessments,2024-25,Marvels of Nature: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7334764957,ELA,Grade 4,Lesson  Assessments,2024-25,Module Assessment: Marvels of Nature
019eb11c-410a-7ffb-86e6-a0294c669670,7334764979,ELA,Grade 4,Assessments,2024-25,Tricksters and Tall Tales: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889325,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889327,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889328,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889330,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: Inventors at Work
019eb11c-410a-7ffb-86e6-a0294c669670,7337889340,ELA,Grade 5,Lesson  Assessments,2024-25,What a Story: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889349,ELA,Grade 5,Lesson  Assessments,2024-25,Natural Disasters: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889353,ELA,Grade 5,Lesson  Assessments,2024-25,Natural Disasters: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889355,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: Natural Disasters
019eb11c-410a-7ffb-86e6-a0294c669670,7337889358,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889361,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889363,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889365,ELA,Grade 5,Assessments,2024-25,Module Assessment: Wild West
019eb11c-410a-7ffb-86e6-a0294c669670,7337889366,ELA,Grade 5,Lesson  Assessments,2024-25,Project Earth: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889367,ELA,Grade 5,Lesson  Assessments,2024-25,Project Earth: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889369,ELA,Grade 5,Lesson  Assessments,2024-25,Project Earth: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889370,ELA,Grade 5,Lesson  Assessments,2024-25,Module Assessment: Project Earth
019eb11c-410a-7ffb-86e6-a0294c669670,7337889372,ELA,Grade 5,Lesson  Assessments,2024-25,Art for Everyone: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889375,ELA,Grade 5,Lesson  Assessments,2024-25,Art for Everyone: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889377,ELA,Grade 5,Lesson  Assessments,2024-25,Module Assessment: Art for Everyone
019eb11c-410a-7ffb-86e6-a0294c669670,7337889378,ELA,Grade 5,Assessments,2024-25,"Above, Below, and Beyond: Weekly Assessment: Week 1"
019eb11c-410a-7ffb-86e6-a0294c669670,7337889412,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889419,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889429,ELA,Grade 5,Lesson  Assessments,2024-25,Inventors at Work: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889440,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: Inventors at Work
019eb11c-410a-7ffb-86e6-a0294c669670,7337889458,ELA,Grade 5,Lesson  Assessments,2024-25,What a Story: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889490,ELA,Grade 5,Lesson  Assessments,2024-25,Natural Disasters: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889492,ELA,Grade 5,Lesson  Assessments,2024-25,Natural Disasters: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889499,ELA,Grade 5,Unit-Chap  Assessments,2024-25,Module Assessment: Natural Disasters
019eb11c-410a-7ffb-86e6-a0294c669670,7337889506,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889509,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889510,ELA,Grade 5,Lesson  Assessments,2024-25,Wild West: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889512,ELA,Grade 5,Assessments,2024-25,Module Assessment: Wild West
019eb11c-410a-7ffb-86e6-a0294c669670,7337889517,ELA,Grade 5,Assessments,2024-25,Project Earth: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889521,ELA,Grade 5,Lesson  Assessments,2024-25,Project Earth: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889526,ELA,Grade 5,Lesson  Assessments,2024-25,Project Earth: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337889527,ELA,Grade 5,Lesson  Assessments,2024-25,Module Assessment: Project Earth
019eb11c-410a-7ffb-86e6-a0294c669670,7337889529,ELA,Grade 5,Lesson  Assessments,2024-25,Art for Everyone: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337889532,ELA,Grade 5,Lesson  Assessments,2024-25,Art for Everyone: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337889535,ELA,Grade 5,Lesson  Assessments,2024-25,Module Assessment: Art for Everyone
019eb11c-410a-7ffb-86e6-a0294c669670,7337889545,ELA,Grade 5,Assessments,2024-25,"Above, Below, and Beyond: Weekly Assessment: Week 1"
019eb11c-410a-7ffb-86e6-a0294c669670,7337898785,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337898802,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337898818,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337898829,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337898845,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: Curious About Kindergarten
019eb11c-410a-7ffb-86e6-a0294c669670,7337898884,ELA,Grade K,Lesson  Assessments,2024-25,There's Only One Me!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337898895,ELA,Grade K,Lesson  Assessments,2024-25,There's Only One Me!: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337898904,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: There's Only One Me!
019eb11c-410a-7ffb-86e6-a0294c669670,7337898923,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337898944,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337898964,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337898982,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: My Community Heroes
019eb11c-410a-7ffb-86e6-a0294c669670,7337898999,ELA,Grade K,Lesson  Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899005,ELA,Grade K,Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899008,ELA,Grade K,Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899014,ELA,Grade K,Lesson  Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337899019,ELA,Grade K,Lesson  Assessments,2024-25,Module Assessment: Happy Healthy Me
019eb11c-410a-7ffb-86e6-a0294c669670,7337899023,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899026,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899029,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899033,ELA,Grade K,Lesson  Assessments,2024-25,Module Assessment: I Can Do It!
019eb11c-410a-7ffb-86e6-a0294c669670,7337899035,ELA,Grade K,Assessments,2024-25,Home of the Free and the Brave: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899036,ELA,Grade K,Assessments,2024-25,Home of the Free and the Brave: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899053,ELA,Grade K,Lesson  Assessments,2024-25,Zoom In!: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899067,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899069,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899072,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899076,ELA,Grade K,Lesson  Assessments,2024-25,Curious About Kindergarten: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337899077,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: Curious About Kindergarten
019eb11c-410a-7ffb-86e6-a0294c669670,7337899081,ELA,Grade K,Lesson  Assessments,2024-25,There's Only One Me!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899084,ELA,Grade K,Lesson  Assessments,2024-25,There's Only One Me!: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337899085,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: There's Only One Me!
019eb11c-410a-7ffb-86e6-a0294c669670,7337899088,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899092,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899095,ELA,Grade K,Lesson  Assessments,2024-25,My Community Heroes: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337899106,ELA,Grade K,Unit-Chap  Assessments,2024-25,Module Assessment: My Community Heroes
019eb11c-410a-7ffb-86e6-a0294c669670,7337899146,ELA,Grade K,Lesson  Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899155,ELA,Grade K,Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899156,ELA,Grade K,Lesson  Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899164,ELA,Grade K,Lesson  Assessments,2024-25,Happy Healthy Me: Weekly Assessment: Week 4
019eb11c-410a-7ffb-86e6-a0294c669670,7337899178,ELA,Grade K,Lesson  Assessments,2024-25,Module Assessment: Happy Healthy Me
019eb11c-410a-7ffb-86e6-a0294c669670,7337899188,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899201,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 2
019eb11c-410a-7ffb-86e6-a0294c669670,7337899212,ELA,Grade K,Lesson  Assessments,2024-25,I Can Do It!: Weekly Assessment: Week 3
019eb11c-410a-7ffb-86e6-a0294c669670,7337899241,ELA,Grade K,Lesson  Assessments,2024-25,Module Assessment: I Can Do It!
019eb11c-410a-7ffb-86e6-a0294c669670,7337899268,ELA,Grade K,Assessments,2024-25,Home of the Free and the Brave: Weekly Assessment: Week 1
019eb11c-410a-7ffb-86e6-a0294c669670,7337899304,ELA,Grade K,Lesson  Assessments,2024-25,Home of the Free and the Brave: Weekly Assessment: Week 3
